"Day","Product title","Product variant title","Net sales","Day (previous_period)","Net sales (previous_period)"
"2025-04-12","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Musk Blanco / Algodón de azúcar / Coco rojo",0,"2025-01-13",49.9
"2025-04-12","MUSK ÍNTIMO | MUSKAT©","1 Muskat Musk íntimo / Algodón de azúcar",0,"2025-01-13",35.82
"2025-04-12","MUSK ÍNTIMO - MONOÏ","1 Muskat Musk íntimo Monoï",0,"2025-01-13",19.9
"2025-04-12","2 musks comprados = 3 musks gratis","Algodón de azúcar / Algodón de azúcar / Cereza",0,"2025-01-13",49.9
"2025-04-12","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Musk Blanco / Cereza / Musk blanco",0,"2025-01-13",44.91
"2025-04-13","Pack de dulces : 1 bruma de algodón de azúcar + 1 musk de algodón de azúcar","Default Title",0,"2025-01-14",66.31
"2025-04-13","1 desodorante comprado = 1 musk gratis","Musk blanco / Musk blanco",0,"2025-01-14",29.9
"2025-04-13","MUSK ÍNTIMO - MONOÏ","2 musk monoi comprados = 1 musk monoi gratis",0,"2025-01-14",39.9
"2025-04-13","1 desodorante comprado = 1 almizcle al 50% de descuento","1 desodorante comprado = 1 almizcle al 50% de descuento / Musk Blanco",0,"2025-01-14",38.11
"2025-04-13","2 musks comprados = 3 musks gratis","Musk blanco / Cereza / Monoï",0,"2025-01-14",49.9
"2025-04-13","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Algodón de azúcar,Monoi",0,"2025-01-14",59.8
"2025-04-13","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Cereza,Monoi",0,"2025-01-14",29.9
"2025-04-13",,,0,"2025-01-14",0
"2025-04-13","MUSK ÍNTIMO | MUSKAT©","1 Muskat Musk íntimo / Cereza",0,"2025-01-14",19.9
"2025-04-13","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Cereza,Cereza",0,"2025-01-14",23.92
"2025-04-14","Pack de rutina de frescura completa : 1 musk + 1 bruma + 1 desodorante","Algodón de azúcar / Vainilla caramelo / Musk blanco",0,"2025-01-15",39.9
"2025-04-14","MUSK ÍNTIMO - CEREZA","Default Title",0,"2025-01-15",37.81
"2025-04-14","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Cereza,Cereza",0,"2025-01-15",23.92
"2025-04-14",,,0,"2025-01-15",0
"2025-04-14","Pack rosado : 1 bruma pinky + 1 musk de cereza","Default Title",0,"2025-01-15",34.9
"2025-04-14","MUSK ÍNTIMO - ALMIZCLE BLANCO","Default Title",0,"2025-01-15",37.81
"2025-04-14","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Algodón de azúcar,Cereza",0,"2025-01-15",29.9
"2025-04-14","2 musks comprados = 3 musks gratis","Cereza / Cereza / Cereza",0,"2025-01-15",39.92
"2025-04-14","Pack de rutina de frescura completa : 1 musk + 1 bruma + 1 desodorante","Musk blanco / Vainilla caramelo / Musk blanco",0,"2025-01-15",39.9
"2025-04-14","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Musk Blanco / Algodón de azúcar / Musk blanco",0,"2025-01-15",144.71
"2025-04-14","MUSK ÍNTIMO | MUSKAT©","1 Muskat Musk íntimo / Musk Blanco",0,"2025-01-15",39.8
"2025-04-14","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Cereza / Algodón de azúcar / Musk blanco",0,"2025-01-15",49.9
"2025-04-14","2 musks comprados = 3 musks gratis","Algodón de azúcar / Algodón de azúcar / Musk blanco",0,"2025-01-15",49.9
"2025-04-15","2 musks comprados = 3 musks gratis","Cereza / Cereza / Cereza",0,"2025-01-16",49.9
"2025-04-15",,,0,"2025-01-16",0
"2025-04-15","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Cereza / Algodón de azúcar / Vainilla caramelo",0,"2025-01-16",44.91
"2025-04-15","2 musks comprados = 3 musks gratis","Cereza / Cereza / Algodón de azúcar",0,"2025-01-16",49.9
"2025-04-15","Pack de dulces : 1 bruma de algodón de azúcar + 1 musk de algodón de azúcar","Default Title",0,"2025-01-16",34.9
"2025-04-15","Pack rosado : 1 bruma pinky + 1 musk de cereza","Default Title",0,"2025-01-16",69.8
"2025-04-15","Pack de rutina de frescura completa : 1 musk + 1 bruma + 1 desodorante","Musk blanco / Musk blanco / Musk blanco",0,"2025-01-16",35.91
"2025-04-15","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Cereza / Algodón de azúcar / Algodón de azúcar",0,"2025-01-16",49.9
"2025-04-15","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Algodón de azúcar / Algodón de azúcar / Musk blanco",0,"2025-01-16",49.9
"2025-04-15","Bruma corporal de musk blanco","Default Title",0,"2025-01-16",27.92
"2025-04-16","Pack de rutina de frescura completa : 1 musk + 1 bruma + 1 desodorante","Musk blanco / Musk blanco / Musk blanco",0,"2025-01-17",155.61
"2025-04-16","1 desodorante comprado = 1 almizcle al 50% de descuento","1 desodorante comprado = 1 almizcle al 50% de descuento / Algodón de azúcar",0,"2025-01-17",42.35
"2025-04-16","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Musk Blanco,Monoi",0,"2025-01-17",26.91
"2025-04-16","Pack blackfriday : 2 musks + 2 desodorante + 2 brumas","Musk blanco / Musk blanco / Musk blanco",0,"2025-01-17",69.9
"2025-04-16","Pack blackfriday : 2 musks + 2 desodorante + 2 brumas","Cereza / Musk blanco / Musk blanco",0,"2025-01-17",69.9
"2025-04-16","Pack de rutina de frescura completa : 1 musk + 1 bruma + 1 desodorante","Cereza / Musk blanco / Musk blanco",0,"2025-01-17",39.9
"2025-04-16","MUSK ÍNTIMO | MUSKAT©","1 Muskat Musk íntimo / Algodón de azúcar",0,"2025-01-17",99.5
"2025-04-16","Bruma corporal de vainilla y caramelo","1 bruma de caramelo de vainilla comprada = la segunda al 50% de descuento",0,"2025-01-17",44.85
"2025-04-16",,,0,"2025-01-17",0
"2025-04-16","MUSK ÍNTIMO | MUSKAT©","2 comprados = 1 gratis / Algodón de azúcar,Cereza,Monoi",0,"2025-01-17",39.9
"2025-04-16","Oferta limitada: 1 bruma de caramelo de vainilla + 1 bruma de pinky","Default Title",0,"2025-01-17",34.9
"2025-04-16","MUSK ÍNTIMO | MUSKAT©","1 comprado = el segundo al 50% de descuento / Algodón de azúcar,Monoi",0,"2025-01-17",29.9
"2025-04-17","MUSK ÍNTIMO | MUSKAT©","2 comprados = 1 gratis / Algodón de azúcar,Musk Blanco,Monoi",0,"2025-01-18",35.91
"2025-04-17","2 musks comprados = 3 musks gratis","Algodón de azúcar / Cereza / Cereza",0,"2025-01-18",39.92
"2025-04-17","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Musk Blanco / Monoi / Musk blanco",0,"2025-01-18",134.73
"2025-04-17","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Cereza / Cereza / Algodón de azúcar",0,"2025-01-18",39.92
"2025-04-17","MUSK ÍNTIMO - ALMIZCLE BLANCO","Default Title",0,"2025-01-18",35.82
"2025-04-17","Pack de dulces : 1 bruma de algodón de azúcar + 1 musk de algodón de azúcar","Default Title",0,"2025-01-18",34.9
"2025-04-17",,,0,"2025-01-18",0
"2025-04-17","MUSK ÍNTIMO | MUSKAT©","2 comprados = 1 gratis / Algodón de azúcar,Musk Blanco,Cereza",0,"2025-01-18",39.9
"2025-04-17","2 musks comprados = 3 musks gratis","Musk blanco / Algodón de azúcar / Monoï",0,"2025-01-18",49.9
"2025-04-17","2 musks comprados = 3 musks gratis","Musk blanco / Cereza / Algodón de azúcar",0,"2025-01-18",49.9
"2025-04-18","Bruma corporal Pinky","1 Bruma Pinky",0,"2025-01-19",29.9
"2025-04-18","Pack descubrimiento: 2 musks + 1 desodorante + 1 bruma","Musk Blanco / Algodón de azúcar / Musk blanco",0,"2025-01-19",49.9
